name,herf,lenper,hsdrop_w,hsgrad_w,somecoll_w,collgrad_w,hsdrop_b,hsgrad_b,somecoll_b,collgrad_b,povrate_w,povrate_b,mt1proom_w,mt1proom_b,medgrent_w,medgrent_b,medgrentpinc_w,medgrentpinc_b,area1910,passpc,ngov62,manshr,incseg,closeness,regdum1,regdum2,regdum3,regdum4,ethseg10,ethiso10,ethexp10,count1910,black1910,ctyliterate1920,lfp1920,ctytrade_wkrs1920,ctymanuf_wkrs1920,ctyrail_wkrs1920,count1920,black1920,gini_w,gini_b,p10_w,p50_w,p90_w,p10_b,p50_b,p90_b,grsrnt_w,grsrnt_b,lngini_w,lngini_b,herfscore,ln90w90b,ln10w10b,ln90w10b,ln90b10w,mv_st_winus_w,mv_st_winus_b,lfp_w,lfp_b,dism1990,pop1990,pctbk1990
steubeoh,0.7754970788955688,6.55891839414835e-4,0.1816049963235855,0.4656023681163788,0.2311551570892334,0.12163746356964111,0.22122839093208313,0.40459153056144714,0.27459749579429626,0.09958259016275406,0.12334569543600082,0.3533053696155548,0.009085110388696194,0.017224879935383797,397.0,359.0,22.899999618530273,29.0,NaN,NaN,NaN,0.29129719734191895,NaN,-143.89999389648438,0.0,1.0,0.0,0.0,NaN,NaN,NaN,630.0,0.02851719968020916,0.9344688057899475,0.45684856176376343,0.33594557642936707,0.45519739389419556,0.0,712.0,0.023893017321825027,0.41107967495918274,0.49391090869903564,5532.0,22740.0,52779.0,3e3,9e3,39548.0,294.33990478515625,237.46099853515625,-0.8889682292938232,-0.7054001092910767,0.4512911639092769,0.28859826922416687,0.6119371056556702,2.8675010204315186,1.966965675354004,0.06436954438686371,0.0809844359755516,0.5467060208320618,0.5399309992790222,0.6312980055809021,142523.0,0.03913052752614021
stocktca,0.8587402105331421,0.0014168370980769396,0.21290536224842072,0.27229973673820496,0.3492770791053772,0.16551782190799713,0.251778244972229,0.25117287039756775,0.3998890221118927,0.09715986251831055,0.11534374207258224,0.2797606587409973,0.0682305097579956,0.14742636680603027,649.0,597.0,27.200000762939453,31.600000381469727,NaN,NaN,6.0,0.14321869611740112,0.2085919976234436,-938.8599853515625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,496.0,0.01607426255941391,0.9629754424095154,0.4110161364078522,0.01755300723016262,0.2396593689918518,0.0,782.0,0.002558937994763255,0.40436533093452454,0.451023131608963,8280.0,31250.0,72100.0,6e3,19200.0,55140.0,522.25592041015625,493.42230224609375,-0.9054365158081055,-0.7962366342544556,0.26368403833235776,0.26817864179611206,0.3220835030078888,2.4862945079803467,1.896032452583313,0.034304890781641006,0.028082091361284256,0.6086238026618958,0.5411431193351746,0.49840500950813293,480628.0,0.055937230587005615
syracuny,0.8588390350341797,0.0016972081502899528,0.14723704755306244,0.32847166061401367,0.27926740050315857,0.24502389132976532,0.3430894911289215,0.297090083360672,0.2593926191329956,0.10042780637741089,0.09772060066461563,0.363937109708786,0.011898224242031574,0.05268091335892677,539.0,505.0,26.100000381469727,34.400001525878906,11083.599609375,115.002197265625,95.0,0.16613739728927612,0.22383199632167816,-229.97999572753906,1.0,0.0,0.0,0.0,0.4739225208759308,0.07125997543334961,0.026863357052206993,2162.0,0.0,0.9640465974807739,0.41037517786026,0.035037003457546234,0.5524206161499023,0.0,2333.0,0.0012868427438661456,0.3946104645729065,0.512559711933136,8294.0,31752.0,70917.0,2407.0,15067.0,52694.0,451.673095703125,391.1095886230469,-0.9298561811447144,-0.6683380603790283,0.5223268331559703,0.29700857400894165,1.2371511459350586,3.383129119873047,1.8489692211151123,0.044719818979501724,0.06684688478708267,0.648206889629364,0.5732201337814331,0.7317840456962585,659864.0,0.05855752155184746
toledooh,0.7948277592658997,0.0010383158223703504,0.13898076117038727,0.34378308057785034,0.2887307405471802,0.2285054326057434,0.2812000811100006,0.3018043339252472,0.31185978651046753,0.10513579845428467,0.0878695398569107,0.323899507522583,0.011760376393795013,0.040494486689567566,504.0,425.0,24.0,27.799999237060547,16025.599609375,NaN,85.0,0.20673009753227234,0.2190522998571396,-212.22999572753906,0.0,1.0,0.0,0.0,0.18753238022327423,0.012196552008390427,0.01511573325842619,1979.0,0.012599727138876915,0.9838448166847229,0.37433484196662903,0.012954946607351303,0.7345839142799377,0.0,2874.0,0.02019895613193512,0.4165917932987213,0.5047553181648254,7600.0,29974.0,69803.0,2300.0,15e3,52900.0,419.4563903808594,334.5226135253906,-0.8756484389305115,-0.6836814880371094,0.7163191824849977,0.27727365493774414,1.1952390670776367,3.4127678871154785,1.940255045890808,0.0577399916946888,0.05908507853746414,0.6694788336753845,0.5982515811920166,0.7361710071563721,614128.0,0.11346819996833801
trentonj,0.8188233971595764,0.001040808972902596,0.13988560438156128,0.2539614737033844,0.22364237904548645,0.38251054286956787,0.3024694323539734,0.31523561477661133,0.2537953555583954,0.1284996122121811,0.04816253483295441,0.18922390043735504,0.01641932502388954,0.07409856468439102,762.0,629.0,24.299999237060547,26.899999618530273,4490.0,NaN,13.0,0.17089800536632538,0.233297199010849,-68.37999725341797,1.0,0.0,0.0,0.0,0.3781375288963318,0.04242098703980446,0.03802909702062607,1170.0,0.029091963544487953,0.9187741279602051,0.4241575002670288,0.0,0.6537963151931763,0.0,1557.0,0.038498010486364365,0.39539000391960144,0.4319581389427185,11640.0,43600.0,99e3,5004.0,25600.0,66e3,647.23797607421875,465.7854919433594,-0.9278826713562012,-0.839426577091217,0.4526419933559903,0.40546509623527527,0.8442098498344421,2.984882354736328,1.7352073192596436,0.09410504251718521,0.05579588934779167,0.663740336894989,0.6075791716575623,0.6604061722755432,325824.0,0.18799413740634918
tucsonaz,0.5305560827255249,4.383097984828055e-4,0.12913888692855835,0.22853593528270721,0.3450276255607605,0.29729753732681274,0.18146321177482605,0.24400602281093597,0.40697357058525085,0.16755719482898712,0.11538106948137283,0.19379742443561554,0.04160404950380325,0.09337916970252991,564.0,514.0,27.700000762939453,27.700000762939453,NaN,NaN,2.0,0.1001833975315094,0.27614688873291016,-266.57000732421875,0.0,0.0,0.0,1.0,NaN,NaN,NaN,220.0,0.004530626814812422,0.7854399681091309,0.424723356962204,0.20010806620121002,0.2546829879283905,0.0,344.0,0.0,0.4292263388633728,0.46885383129119873,7e3,26e3,64e3,3500.0,16800.0,44585.0,443.6496887207031,404.48590087890625,-0.8457708954811096,-0.7574642300605774,0.0032097430556653917,0.3614856004714966,0.6931471824645996,2.9061200618743896,1.8514872789382935,0.16843299567699432,0.16483661532402039,0.5967438817024231,0.6269775629043579,0.3680078089237213,666880.0,0.031273990869522095
uticany,0.769711971282959,5.925603327341378e-4,0.18933729827404022,0.3387850522994995,0.28857794404029846,0.1832997053861618,0.48919808864593506,0.24838276207447052,0.20273403823375702,0.05968509614467621,0.11449620127677917,0.39671754837036133,0.01196492463350296,0.030407192185521126,462.0,440.0,25.899999618530273,32.599998474121094,5905.0,NaN,77.0,0.17751909792423248,0.18266379833221436,-240.02999877929688,1.0,0.0,0.0,0.0,0.5004371404647827,0.07444300502538681,0.09993907809257507,1535.0,0.0,0.9276807308197021,0.4044550359249115,0.0,0.46258309483528137,0.0,1757.0,0.007974868640303612,0.4053938686847687,0.4636043310165405,7200.0,27e3,63500.0,3e3,13e3,41950.0,391.6531066894531,352.99530029296875,-0.9028961658477783,-0.7687238454818726,0.32389913608789006,0.4145614802837372,0.8754687309265137,3.0524275302886963,1.7623974084854126,0.02942509576678276,0.04367978498339653,0.6071687936782837,0.377415269613266,0.6679487824440002,316633.0,0.043523576110601425
vancouwa,0.7885730266571045,3.295008500572294e-4,0.1115320548415184,0.273838073015213,0.3922158181667328,0.2224140763282776,0.16214311122894287,0.23299260437488556,0.37997886538505554,0.22488544881343842,0.08284153044223785,0.20984403789043427,0.0351845808327198,0.06844106316566467,688.0,660.0,26.100000381469727,28.299999237060547,NaN,NaN,NaN,NaN,NaN,-1127.199951171875,0.0,0.0,0.0,1.0,NaN,NaN,NaN,223.0,0.0,0.995648980140686,0.43814486265182495,0.0,0.2730221748352051,0.0,297.0,0.0,0.38397663831710815,0.34753862023353577,8358.0,30280.0,66200.0,7310.0,34200.0,58804.0,460.25250244140625,474.664794921875,-0.9571735858917236,-1.0568795204162598,0.37298367742520044,0.11847058683633804,0.13397589325904846,2.203437089920044,1.9509906768798828,0.17895516753196716,0.40836355090141296,0.680553674697876,0.6914318203926086,0.36884742975234985,238053.0,0.011510041542351246
vinelanj,0.6040606498718262,4.1296263225376606e-4,0.2682769298553467,0.37360426783561707,0.22005759179592133,0.13806124031543732,0.3854883015155792,0.38051316142082214,0.17424115538597107,0.05975739285349846,0.10114030539989471,0.2562510669231415,0.02648199535906315,0.09489334374666214,617.0,592.0,27.799999237060547,29.899999618530273,NaN,NaN,14.0,0.17089800536632538,0.13890640437602997,-40.81999969482422,1.0,0.0,0.0,0.0,NaN,NaN,NaN,522.0,0.10145758092403412,0.9583038687705994,0.47827860713005066,0.054990001022815704,0.5688965916633606,0.0,612.0,0.032654449343681335,0.40761828422546387,0.4241977035999298,7200.0,31316.0,68173.0,3742.0,23900.0,56525.0,459.73968505859375,415.4085998535156,-0.8974241018295288,-0.857555627822876,0.6664733680023924,0.1873655766248703,0.6544607877731323,2.902428388595581,2.0606019496917725,0.030964933335781097,0.04015407711267471,0.6077800989151001,0.46866148710250854,0.35921767354011536,138053.0,0.16950011253356934
visalica,0.7003609538078308,3.819937992375344e-4,0.27817124128341675,0.2540741562843323,0.31883418560028076,0.14892041683197021,0.34590792655944824,0.2698209583759308,0.3171355426311493,0.06713555008172989,0.16804145276546478,0.3705388307571411,0.09558078646659851,0.22275449335575104,540.0,512.0,27.399999618530273,29.700000762939453,NaN,NaN,NaN,0.11575769633054733,NaN,-801.239990234375,0.0,0.0,0.0,1.0,NaN,NaN,NaN,329.0,0.009099733084440231,0.9708095788955688,0.3978678584098816,0.012353984639048576,0.22231055796146393,0.0,553.0,0.012667300179600716,0.43053239583969116,0.4359949231147766,7464.0,26242.0,67e3,5136.0,12e3,39700.0,442.5671081542969,416.5718994140625,-0.8427327275276184,-0.8301246762275696,0.38001004471333255,0.5233414173126221,0.37381690740585327,2.568418025970459,1.6712597608566284,0.028012661263346672,0.04101915284991264,0.5909222364425659,0.5491642355918884,0.47928792238235474,311921.0,0.014580614864826202
waterbct,0.689873993396759,5.345770041458309e-4,0.2503974139690399,0.3505292534828186,0.2413826584815979,0.15769067406654358,0.32501593232154846,0.3488001823425293,0.2557867765426636,0.07039710879325867,0.1107536181807518,0.22983556985855103,0.025057096034288406,0.06070338934659958,569.0,552.0,25.299999237060547,27.200000762939453,17981.0,NaN,9.0,0.26627400517463684,0.18780170381069183,-195.33999633789062,1.0,0.0,0.0,0.0,0.13605181872844696,0.026720769703388214,0.02195429429411888,3124.0,0.017641333863139153,0.9366928339004517,0.3973627984523773,0.01919317990541458,0.6412205696105957,0.0,3813.0,0.014144422486424446,0.3769529461860657,0.4189937114715576,8700.0,32165.0,68500.0,4416.0,24818.0,54e3,501.60931396484375,497.8337097167969,-0.9756349325180054,-0.8698993921279907,0.42981272883195276,0.23784969747066498,0.6780887246131897,2.7415993213653564,1.825661063194275,0.04038812592625618,0.07625684142112732,0.6011980175971985,0.6490112543106079,0.6089913845062256,221629.0,0.0685424730181694
williapa,0.793654203414917,0.0018385910661891103,0.18440179526805878,0.4264275133609772,0.23725423216819763,0.15191644430160522,0.4385964870452881,0.2856140434741974,0.2063157856464386,0.06947368383407593,0.10413458198308945,0.33644622564315796,0.008549286052584648,0.06537356227636337,453.0,414.0,24.899999618530273,26.299999237060547,4544.0,NaN,NaN,0.2984248101711273,NaN,-56.099998474121094,1.0,0.0,0.0,0.0,NaN,NaN,NaN,812.0,0.03685787320137024,0.9924215078353882,0.43385183811187744,0.008410358801484108,0.38646015524864197,0.0,788.0,0.006325134541839361,0.38728153705596924,0.3786502480506897,6800.0,25e3,53500.0,4966.0,22632.0,44200.0,344.5445861816406,365.7947082519531,-0.9486033916473389,-0.9711423516273499,0.7407895776189796,0.19095686078071594,0.31430792808532715,2.3770668506622314,1.8718022108078003,0.03232019022107124,0.11294221132993698,0.6201581954956055,0.4443470537662506,0.6851462721824646,118710.0,0.02272765524685383
worcesma,0.5939298272132874,3.788181347772479e-4,0.20599128305912018,0.3002960681915283,0.24440217018127441,0.2493104785680771,0.22385860979557037,0.29779085516929626,0.303829163312912,0.17452135682106018,0.13963377475738525,0.2563711702823639,0.02269025892019272,0.09693996608257294,581.0,595.0,25.0,24.0,23683.0,NaN,NaN,0.21533040702342987,NaN,-275.6300048828125,1.0,0.0,0.0,0.0,0.7654624581336975,0.39147040247917175,0.11966057866811752,3967.0,0.0022674824576824903,0.9447035193443298,0.3861275017261505,0.00798461027443409,0.5505164861679077,0.0,4518.0,0.006414980161935091,0.4099624752998352,0.4334217607975006,7200.0,35492.0,78e3,4800.0,23008.0,59500.0,527.45697021484375,526.81097412109375,-0.891689658164978,-0.8360439538955688,0.4149548497815788,0.2707325220108032,0.40546509623527527,2.788092851638794,2.1118953227996826,0.06994972378015518,0.11715632677078247,0.607641339302063,0.6662006378173828,0.5249146819114685,436941.0,0.021655097603797913
yakimawa,0.32554835081100464,1.9022944616153836e-4,0.2209378033876419,0.29775112867355347,0.2963656187057495,0.1849454641342163,0.27789047360420227,0.23935091495513916,0.3164300322532654,0.16632859408855438,0.13415858149528503,0.22848033905029297,0.06167927384376526,0.10307691991329193,556.0,598.0,27.5,29.0,NaN,NaN,NaN,0.12603729963302612,NaN,-1052.1099853515625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,404.0,0.0,0.9820256233215332,0.42054951190948486,0.01924298144876957,0.1923663169145584,0.0,658.0,0.012134350836277008,0.424495667219162,0.4474142789840698,6144.0,24648.0,59e3,4812.0,18813.0,49497.0,364.1968994140625,289.88031005859375,-0.8568534851074219,-0.804270327091217,0.3584711596134459,0.17562538385391235,0.2443632036447525,2.50642466545105,2.0864360332489014,0.0562191940844059,0.09227219969034195,0.6169682145118713,0.6362934112548828,0.4519058167934418,188823.0,0.011052679270505905
yorkpa,0.8954944014549255,0.001085821888409555,0.18678519129753113,0.4188075065612793,0.20815272629261017,0.1862545758485794,0.28059348464012146,0.42043066024780273,0.20063024759292603,0.09834558516740799,0.05437745898962021,0.25775542855262756,0.008517753332853317,0.038587313145399094,539.0,465.0,22.600000381469727,26.299999237060547,2165.0,NaN,105.0,0.2884488105773926,0.16023729741573334,-19.200000762939453,1.0,0.0,0.0,0.0,NaN,NaN,NaN,1425.0,0.02240837551653385,0.9803762435913086,0.41635656356811523,0.013773979619145393,0.3669879138469696,0.0,1432.0,0.010470081120729446,0.35960429906845093,0.450988233089447,1e4,32826.0,66e3,4500.0,20400.0,6e4,415.7222900390625,387.2944030761719,-1.022750973701477,-0.796314001083374,0.7032640733229835,0.09531018137931824,0.7985076904296875,2.685577392578125,1.7917594909667969,0.07484979927539825,0.10955056548118591,0.6835876703262329,0.6535026431083679,0.7097740769386292,417848.0,0.02859891578555107
youngsoh,0.9108210802078247,0.0014984108274802566,0.16693705320358276,0.43727922439575195,0.23730136454105377,0.1584823727607727,0.2851894795894623,0.3901938199996948,0.25802719593048096,0.06658952683210373,0.09043135493993759,0.31392210721969604,0.01176453661173582,0.03297527879476547,454.0,411.0,23.5,28.100000381469727,6606.7998046875,NaN,59.0,0.26353898644447327,0.18881529569625854,-100.70999908447266,0.0,1.0,0.0,0.0,0.12687931954860687,0.008065029047429562,0.025414111092686653,1281.0,0.007007435895502567,0.9605151414871216,0.41038408875465393,0.010953654535114765,0.8758586049079895,0.003651218255981803,1762.0,0.03462874889373779,0.4006783068180084,0.5005975961685181,7e3,27452.0,61237.0,2484.0,13e3,45500.0,360.9027099609375,300.7406005859375,-0.9145963788032532,-0.6919527053833008,0.6847127379399556,0.297039270401001,1.03603994846344,3.204881429672241,1.8718022108078003,0.040655627846717834,0.07566855102777481,0.6015518307685852,0.50592440366745,0.7487091422080994,492619.0,0.11103510111570358
yubacica,0.8241103887557983,0.0013688483741134405,0.21030069887638092,0.2676963210105896,0.37946924567222595,0.14253374934196472,0.23080912232398987,0.22302904725074768,0.41026970744132996,0.1358921229839325,0.14165666699409485,0.20886263251304626,0.0624656043946743,0.09724349528551102,518.0,504.0,26.799999237060547,26.299999237060547,NaN,NaN,NaN,0.10042960196733475,NaN,-986.45001220703125,0.0,0.0,0.0,1.0,NaN,NaN,NaN,50.0,0.0,0.9599894285202026,0.3713921904563904,0.0416666679084301,0.2916666567325592,0.0,92.0,0.0,0.41219180822372437,0.38503509759902954,7464.0,24600.0,61040.0,7440.0,23512.0,56200.0,410.1184997558594,437.1545104980469,-0.8862664699554443,-0.954420804977417,0.22932991760314062,0.08261263370513916,0.003220614744350314,2.104658603668213,2.0188252925872803,0.0659659281373024,0.1272287666797638,0.5904822945594788,0.6659983992576599,0.39702707529067993,122643.0,0.02747812680900097
